id_kabupaten,nama_kabupaten,frekuensi_gempa,mag_max,mag_mean,depth_mean,cluster_label,risk_score,risk_level,PC1,PC2
IDN.1.4_1,AcehJaya,0.043078807676602694,0.7433944549056153,0.5787247824431668,0.058666666666666666,0,0.4140255678027285,Tinggi,0.08128615321525412,0.037994201935879685
IDN.1.5_1,AcehSelatan,0.05532870559412005,0.6880850172549634,0.493502717696721,0.040890528905289054,2,0.32230948651565205,Sedang,-0.01667453083406234,0.07141719237964606
IDN.1.6_1,AcehSingkil,0.061249489587586775,0.9784051205126734,0.5630671387985107,0.04132888888888889,0,0.4140255678027285,Tinggi,0.24271503218670876,0.16078868583080405
IDN.1.7_1,AcehTamiang,0.0012249897917517355,0.7670122174901949,0.7443728787627605,0.112,0,0.4140255678027285,Tinggi,0.21074241871757848,-0.08078733599948676
IDN.1.8_1,AcehTengah,0.022662311147407105,0.636272116972067,0.5166301892998606,0.05499099099099099,2,0.32230948651565205,Sedang,-0.04077795061859124,0.01168865369593386
IDN.1.9_1,AcehTenggara,0.022662311147407105,0.6085829243211042,0.5034752158177419,0.05648048048048048,2,0.32230948651565205,Sedang,-0.06960411006535394,0.006074153887939113
IDN.10.10_1,Jepara,0.014904042466312781,0.8275891840472303,0.7429811667587284,0.4268493150684931,0,0.4140255678027285,Tinggi,0.2930901951738888,-0.16951279701771677
IDN.10.11_1,Karanganyar,0.0006124948958758677,0.4612884137414102,0.5152630456810635,0.21066666666666667,1,0.1515872432311641,Rendah,-0.15340497534946218,-0.13513136479063584
IDN.10.12_1,Kebumen,0.025112290730910578,0.635000624426258,0.5765287022271638,0.05306233062330623,2,0.32230948651565205,Sedang,-0.001972326028993221,-0.015204164456623696
IDN.10.13_1,Kendal,0.002449979583503471,0.9990508468795772,0.5380489377844914,0.08422222222222221,0,0.4140255678027285,Tinggi,0.240637221159821,0.1251098072886786
IDN.10.14_1,Klaten,0.0016333197223356473,0.47815943963103746,0.42365571772472177,0.018333333333333333,1,0.1515872432311641,Rendah,-0.22466304132593407,-0.008170995659093612
IDN.10.15_1,KotaMagelang,0.0,0.0,0.0,0.0,1,0.1515872432311641,Rendah,-0.8581945212779137,0.005407658173843699
IDN.10.16_1,KotaPekalongan,0.0002041649652919559,0.4742574798791592,0.6061440383987826,0.7426666666666667,1,0.1515872432311641,Rendah,-0.020178655903174025,-0.38220335730320915
IDN.10.17_1,KotaSemarang,0.0002041649652919559,0.7221419488896044,0.9229628540780076,0.013333333333333332,0,0.4140255678027285,Tinggi,0.28445869632844356,-0.14696763783898698
IDN.10.18_1,KotaTegal,0.0,0.0,0.0,0.0,1,0.1515872432311641,Rendah,-0.8581945212779137,0.005407658173843699
IDN.10.19_1,Kudus,0.0002041649652919559,0.5419299126820323,0.6926355402678842,0.013333333333333332,2,0.32230948651565205,Sedang,-0.0002907552890093479,-0.11021181624585398
IDN.10.1_1,Banjarnegara,0.00898325847284606,0.559298181862997,0.428335630455391,0.028818181818181816,2,0.32230948651565205,Sedang,-0.1601688414319633,0.023646791212311197
IDN.10.20_1,Magelang,0.0010208248264597796,0.5227519088183792,0.48851167857328853,0.1016,2,0.32230948651565205,Sedang,-0.13911071760643068,-0.05408064202445398
IDN.10.21_1,Pati,0.0030624744793793387,0.6689281637089242,0.6244019351199918,0.18835555555555555,2,0.32230948651565205,Sedang,0.06862759595485135,-0.09206132772889222
