id_kabupaten,nama_kabupaten,frekuensi_gempa,seismic_density,mag_p95,mag_std,b_value,depth_std,depth_skew,shallow_ratio,event_concentration,centroid_lat,centroid_lon,cluster_label,risk_score,risk_level
IDN.2.6_1,Jembrana,37.0,0.042602706651524574,4.234865113,0.6821116165749423,0.31398461693778384,70.9987416882956,1.8226811559970404,0.7567567567567568,0.05405405405405406,-8.34912640527027,114.66194662972973,2,0.40494091256738873,Tinggi
IDN.2.7_1,Karangasem,669.0,0.7779221316598496,3.829960839,0.5467983386892139,0.30115838881738904,41.90379378255538,4.833213512600911,0.9521674140508222,0.026905829596412557,-8.282410087518684,115.52621062750374,2,0.40494091256738873,Tinggi
IDN.2.8_1,Klungkung,149.0,0.4614371118879684,4.577123503999999,0.7503092755223978,0.28199310552153556,35.272172549443276,0.7491618980683997,0.5704697986577181,0.013422818791946308,-9.103894867174496,115.53771128053693,2,0.40494091256738873,Tinggi
IDN.2.9_1,Tabanan,83.0,0.09498239712683545,3.7209835526,0.6396426829472646,0.2799559540538887,50.43230683530097,0.38183544670571773,0.40963855421686746,0.024096385542168676,-8.51772709579518,115.01362942289157,2,0.40494091256738873,Tinggi
IDN.3.4_1,Bangka,15.0,0.0048990360686280736,6.0165026853,0.3601657969486672,0.47955386087978313,173.73315608659595,1.2010671129067017,0.6,0.06666666666666667,-1.4747611183333333,106.51923962000001,1,0.299195162306965,Sedang
IDN.3.1_1,BangkaBarat,10.0,0.0034554496799055192,5.824365687099999,0.8812656074615042,0.32900337806487967,46.19150956134206,1.9202890011770883,0.8,0.1,-1.7673317074,105.39903489999999,1,0.299195162306965,Sedang
IDN.3.2_1,BangkaSelatan,4.0,0.001103010690340621,5.32623457555,0.19598646667956904,1.8519078110806493,85.0,2.0,0.75,0.25,-3.1563718915,106.75533675,1,0.299195162306965,Sedang
IDN.3.3_1,BangkaTengah,2.0,0.0008990983921934729,5.67868026805,0.07715944882956222,1.0,3.5355339059327378,0.0,1.0,0.5,-2.517150998,106.5994148,1,0.299195162306965,Sedang
IDN.3.6_1,Belitung,14.0,0.00604309778918292,5.8070932191999995,0.5276811174778934,0.35036015036944346,184.74409089570125,2.8096604961918237,0.6428571428571429,0.07142857142857142,-2.873141645857143,107.4731045642857,1,0.299195162306965,Sedang
IDN.3.5_1,BelitungTimur,23.0,0.008993963550592586,5.8813874567,0.46257723345926405,0.4173805429801544,221.5912984693042,2.2549424570709506,0.6956521739130435,0.043478260869565216,-3.2925971047826086,108.68708608695651,1,0.299195162306965,Sedang
IDN.3.7_1,Pangkalpinang,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.17115232769754612,Rendah
IDN.4.1_1,Cilegon,6.0,0.036199273288760055,4.302116432,0.5709267362858077,0.5205828273139086,29.802125203862,-1.1135624162978683,0.0,0.16666666666666666,-5.9284714921666675,105.96774325,0,0.17115232769754612,Rendah
IDN.4.2_1,KotaSerang,4.0,0.01493000503500698,3.83912838975,0.2385163612497505,1.3455744662814555,108.06595208482642,0.2024777785039173,0.25,0.25,-6.08886409575,106.1810462,0,0.17115232769754612,Rendah
IDN.4.3_1,KotaTangerang,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.17115232769754612,Rendah
IDN.4.4_1,Lebak,266.0,0.07933013708919032,4.771048335,0.7168554894088335,0.26650884102532146,66.5290928951163,4.787326211250387,0.6691729323308271,0.015037593984962405,-6.908327158857142,106.21370427067669,2,0.40494091256738873,Tinggi
IDN.4.5_1,Pandeglang,1154.0,0.4098333602919767,5.070682169599999,0.7016324702468074,0.238791160845437,39.326060903669145,6.213156704241549,0.912478336221837,0.0025996533795493936,-7.01172880822877,105.17679031837088,2,0.40494091256738873,Tinggi
