id_kabupaten,nama_kabupaten,PC1,PC2
IDN.10.18_1,KotaTegal,1.2069494237256047,0.06066977412849206
IDN.10.19_1,Kudus,-0.09401338474498822,-0.022136264922805515
IDN.10.20_1,Magelang,0.07376442902934083,-0.10585962489262157
IDN.10.21_1,Pati,-0.017541409805480357,0.0799481206913153
IDN.10.22_1,Pekalongan,0.11068161334758353,-0.2284659485003543
IDN.10.23_1,Pemalang,0.04975754690280432,0.21107425465227458
IDN.10.24_1,Purbalingga,0.13647826769172616,-0.21839433319373563
IDN.10.25_1,Purworejo,-0.02296192699229349,-0.07292451797823696
IDN.10.26_1,Rembang,-0.03257340693924016,0.17767770445128628
IDN.10.27_1,Salatiga,0.059153694141013236,-0.1682668636606905
IDN.10.28_1,Semarang,0.055529633499295517,-0.1740956254737802
IDN.10.29_1,Sragen,-0.003656003293232013,0.04926677559658377
IDN.10.30_1,Sukoharjo,0.1751015999780539,-0.2022413810241579
IDN.10.31_1,Surakarta,0.33764661578448774,-0.1317565773593981
IDN.10.32_1,Tegal,0.11205844122344949,-0.03259474546258223
IDN.10.33_1,Temanggung,0.06493467699547523,-0.1588353981136646
IDN.10.34_1,WadukKedungombo,1.2069494237256047,0.06066977412849206
IDN.10.35_1,Wonogiri,-0.05924796344236194,-0.03314251358835407
IDN.10.36_1,Wonosobo,0.004586179341624863,-0.15124353857421197
IDN.11.1_1,Bangkalan,0.3078120734644769,0.3901496164404229
IDN.11.2_1,Banyuwangi,-0.22476664791223278,-0.03551941536828718
IDN.11.3_1,Batu,0.08000207875198762,-0.19279520853239163
IDN.11.4_1,Blitar,-0.032408357704408086,-0.04566651231222374
IDN.11.5_1,Bojonegoro,-0.06629728020312875,-0.12962404983026748
IDN.11.6_1,Bondowoso,0.08012300975815279,-0.21155294605667707
IDN.11.7_1,Gresik,-0.16135225912544138,0.045718115524554515
IDN.11.8_1,Jember,-0.14118523596402688,-0.05670912259846794
IDN.11.9_1,Jombang,-0.06692000439968604,-0.04677955073369522
IDN.11.10_1,Kediri,-0.008107101986627785,-0.06490158817542291
IDN.11.11_1,KotaBlitar,1.2069494237256047,0.06066977412849206
IDN.11.12_1,KotaKediri,0.171369331506956,-0.27641474200332805
IDN.11.13_1,KotaMadiun,1.2069494237256047,0.06066977412849206
IDN.11.14_1,KotaMalang,1.2069494237256047,0.06066977412849206
IDN.11.15_1,KotaMojokerto,1.2069494237256047,0.06066977412849206
IDN.11.16_1,KotaPasuruan,0.07743034753135647,-0.18145432086720964
IDN.11.17_1,KotaProbolinggo,1.2069494237256047,0.06066977412849206
IDN.11.18_1,Lamongan,-0.05465681398287714,0.06687599515227582
IDN.11.19_1,Lumajang,0.004991377160972754,-0.1387659869546054
IDN.11.20_1,Madiun,0.03505766746159611,-0.15374530746322862
IDN.11.21_1,Magetan,0.14019414913741712,-0.17559661676482913
IDN.11.22_1,Malang,-0.1884727169484529,-0.021232684551558245
IDN.11.23_1,Mojokerto,0.03996985500924255,-0.026159813605341586
IDN.11.24_1,Nganjuk,0.05844142261454832,-0.1997109090759988
IDN.11.25_1,Ngawi,-0.04356605225388632,-0.07660325681484192
IDN.11.26_1,Pacitan,-0.10541447729610998,-0.06808694089565448
IDN.11.27_1,Pamekasan,0.05517433338450983,-0.168114352454807
IDN.11.28_1,Pasuruan,0.03765886469617585,-0.14506481592934894
IDN.11.29_1,Ponorogo,0.012197122775006064,-0.09000259374610609
IDN.11.30_1,Probolinggo,0.001009263362724111,-0.14416414541228334
IDN.11.31_1,Sampang,-0.2600731449792377,0.012860229486520769
IDN.11.32_1,Sidoarjo,-0.051325560986371865,-0.06180491307587932
IDN.11.33_1,Situbondo,-0.08991340121425262,-0.12119152140432887
IDN.11.34_1,Sumenep,-0.1467973051537883,0.040608804052991165
IDN.11.35_1,Surabaya,0.21707824483154348,-0.3059886595182639
IDN.11.36_1,Trenggalek,-0.1519136614247737,-0.039730780794727805
IDN.11.37_1,Tuban,-0.16521955462622617,0.028161259897919733
IDN.11.38_1,Tulungagung,-0.011303880439378022,-0.04363048509842371
IDN.12.1_1,Bengkayang,-0.20298326510340992,0.2595019605873772
IDN.12.2_1,KapuasHulu,-0.2654885114511606,0.23946328050263077
IDN.12.3_1,KayongUtara,-0.18314009010677068,0.30804918292042005
IDN.12.4_1,Ketapang,-0.26212204125801386,0.21767007911673686
IDN.12.5_1,KotaPontianak,1.2069494237256047,0.06066977412849206
IDN.12.6_1,KubuRaya,-0.14469643459807913,0.34841861161025356
IDN.12.7_1,Landak,-0.22333787776658698,0.01838600570197546
IDN.12.8_1,Melawi,-0.25447806962331176,0.32324839408001516
IDN.12.9_1,Pontianak,-0.3819270548890832,0.24401876605672035
IDN.12.10_1,Sambas,-0.2747250494702632,0.31339131383844077
IDN.12.11_1,Sanggau,-0.23724826301192437,0.16478282508066344
IDN.12.12_1,Sekadau,-0.0507784387587189,0.3950252839206566
IDN.12.13_1,Singkawang,-0.3515345093223732,0.21717119990859668
IDN.12.14_1,Sintang,-0.14939736111236734,0.31808097069990193
IDN.13.1_1,Balangan,0.15746074215419031,0.6066946599032851
IDN.13.3_1,Banjar,-0.09700528400180364,-0.025736838497772974
IDN.13.2_1,BanjarBaru,1.2069494237256047,0.06066977412849206
IDN.13.4_1,Banjarmasin,1.2069494237256047,0.06066977412849206
IDN.13.5_1,BaritoKuala,-0.04919617481146776,0.4343076415432162
IDN.13.6_1,HuluSungaiSelatan,-0.14617954765404206,0.19915150831148276
IDN.13.7_1,HuluSungaiTengah,-0.07938657778659486,-0.020018458427615182
IDN.13.8_1,HuluSungaiUtara,-0.06545625291307322,0.4346793756318045
IDN.13.9_1,KotaBaru,-0.2673541983812451,0.17064721435999286
IDN.13.10_1,Tabalong,-0.029923776227534726,-0.09614820043536387
IDN.13.11_1,TanahBumbu,-0.19369896367724626,0.26863822125199854
IDN.13.12_1,TanahLaut,-0.2919134884887358,0.22281588626339188
