id_kabupaten,nama_kabupaten,frekuensi_gempa,depth_mean,mag_max,mag_mean,cluster_label,risk_score,risk_level,PC1,PC2
IDN.17.5_1,LampungTimur,0.0018374846876276032,0.18264122708567154,0.7659403028310509,0.6709163287269577,4,0.5239242768736089,Rendah,-0.09373370837695338,0.13554277271165815
IDN.17.6_1,LampungUtara,0.002654144548795427,0.2033152033152033,0.5954559643946036,0.5784228522267245,4,0.5239242768736089,Rendah,0.06195130683954936,0.047697890732283144
IDN.17.7_1,Mesuji,0.0002041649652919559,0.0033670033670033673,0.6252962342206101,0.7991852541843005,0,0.6213842200459655,Tinggi,-0.19293722366746247,0.06979100179279762
IDN.17.8_1,Metro,0.0,1.0,0.0,0.0,3,0.27979267982873623,Rendah,1.2069494237256047,0.06066977412849206
IDN.17.9_1,Pesawaran,0.00898325847284606,0.06541169268441997,0.5815539254445086,0.5207476722962366,2,0.5316956154474017,Sedang,0.0061091744967254336,-0.08986568533264849
IDN.17.10_1,Pringsewu,0.0012249897917517355,0.1468013468013468,0.6531156172293567,0.6054400688146765,4,0.5239242768736089,Rendah,-0.02126032388528276,0.04079701947860326
IDN.17.11_1,Tanggamus,0.0587995100040833,0.031925738870183316,0.7393323900815245,0.4944394948425717,1,0.6237393428198579,Tinggi,-0.09744406009224083,-0.10069619119846862
IDN.17.12_1,TulangBawangBarat,0.0004083299305839118,0.016835016835016835,0.6635951587169749,0.7055430430205096,4,0.5239242768736089,Rendah,-0.1610537982179756,0.023267135980583498
IDN.17.13_1,Tulangbawang,0.0010208248264597796,0.27515151515151515,0.7369365288639139,0.8112025355674292,0,0.6213842200459655,Tinggi,-0.08333396595863751,0.2886049964196704
IDN.17.14_1,WayKanan,0.005308289097590854,0.2493136493136493,0.6249507325057806,0.628455968740879,4,0.5239242768736089,Rendah,0.0511987507286204,0.1198077014678931
IDN.19.1_1,Ambon,0.0398121682319314,0.06327548994215662,0.81426520172555,0.5129895830338423,1,0.6237393428198579,Tinggi,-0.1271978540397971,-0.04764450029270961
IDN.19.3_1,Buru,0.09534503879134341,0.017140714785254398,0.7820534755370337,0.5533344299013403,1,0.6237393428198579,Tinggi,-0.16264727728634376,-0.06468910634507974
IDN.19.2_1,BuruSelatan,0.07268272764393631,0.20814133847841712,0.7944808434109373,0.6463004108060135,4,0.5239242768736089,Rendah,-0.08665072088937831,0.1347951780845018
IDN.19.4_1,KepulauanAru,0.030624744793793388,0.040529741863075196,0.8874703133297145,0.7517910436459245,0,0.6213842200459655,Tinggi,-0.2981279065180411,0.11829068136684395
IDN.19.5_1,MalukuBaratDaya,0.7008983258472846,0.233128645421101,0.9789324555577872,0.7298490447919282,1,0.6237393428198579,Tinggi,-0.26218408030761553,0.1827092528438221
IDN.19.6_1,MalukuTengah,1.0,0.04843315419060622,0.9116754993035662,0.5611720074143357,1,0.6237393428198579,Tinggi,-0.2865908065340995,-0.10672809958467233
IDN.19.8_1,MalukuTenggara,0.01837484687627603,0.07341563786008232,0.9107718123932695,0.7322970247157551,0,0.6213842200459655,Tinggi,-0.27951260726231986,0.1339203239587652
IDN.19.7_1,MalukuTenggaraBarat,0.21621069824418132,0.148925833722812,0.9109904983809697,0.7356471043836161,1,0.6237393428198579,Tinggi,-0.24595681209708986,0.16640004461649582
IDN.19.9_1,SeramBagianBarat,0.40118415679869335,0.017141388439098362,0.8345464426723568,0.5079202462849106,1,0.6237393428198579,Tinggi,-0.19342702724918803,-0.11718119965674312
IDN.19.10_1,SeramBagianTimur,0.24091465904450798,0.03243508531644125,0.7893233328801043,0.6098305411262319,1,0.6237393428198579,Tinggi,-0.19454951105991747,-0.029572866697166522
IDN.19.11_1,Tual,0.05369538587178441,0.11088579073369949,0.7983010052895516,0.7154187948582154,0,0.6213842200459655,Tinggi,-0.1848237611249618,0.11878573081382249
IDN.18.1_1,HalmaheraBarat,0.34748877092690894,0.07929431407692279,0.8458655144909809,0.5978098922376504,1,0.6237393428198579,Tinggi,-0.1980886313606307,-0.004658844161449016
IDN.18.2_1,HalmaheraSelatan,0.3958758677011025,0.033022332661321825,0.8993585112236384,0.5914793098319248,1,0.6237393428198579,Tinggi,-0.25980767520360915,-0.03380071666335771
IDN.18.3_1,HalmaheraTengah,0.0310330747243773,0.02040581251107567,0.7745506850311926,0.6013281734871433,1,0.6237393428198579,Tinggi,-0.17450134054119537,-0.02422451952446103
IDN.18.4_1,HalmaheraTimur,0.08411596570028583,0.03193749795691543,0.741712817998399,0.5718529066420458,1,0.6237393428198579,Tinggi,-0.13782698492325174,-0.04972831699281688
IDN.18.5_1,HalmaheraUtara,0.2449979583503471,0.03499775533108866,0.9135238714635132,0.6156230837534895,1,0.6237393428198579,Tinggi,-0.26711116082238073,0.003649823112617856
IDN.18.6_1,KepulauanSula,0.08023683135973868,0.03274303681428364,0.7492912621377259,0.6243000907365158,1,0.6237393428198579,Tinggi,-0.16653100994542647,-0.011034605167973277
IDN.18.7_1,PulauMorotai,0.33278889342588813,0.1184557228729008,0.8495087872332459,0.6648476072411809,1,0.6237393428198579,Tinggi,-0.2054270258214126,0.07052568715299257
IDN.18.8_1,Ternate,0.8562678644344631,0.023356117204471998,0.9051169546759564,0.6043006657017524,1,0.6237393428198579,Tinggi,-0.309516015332141,-0.08014220616855083
IDN.18.9_1,TidoreKepulauan,0.006737443854634545,0.07891031527395165,0.7133031665692042,0.5407377971751186,2,0.5316956154474017,Sedang,-0.06990949155728998,-0.03704375899380363
IDN.20.1_1,Bima,0.5198040016333197,0.06339540997828508,0.8502666475035261,0.5068186788029755,1,0.6237393428198579,Tinggi,-0.18010116069763482,-0.09566786568513708
IDN.20.2_1,Dompu,0.2703144140465496,0.09155909548658796,0.7805389980683193,0.5004448913062945,1,0.6237393428198579,Tinggi,-0.10013761141101152,-0.0694926905425084
