id_kabupaten,nama_kabupaten,luas_wilayah_km2,frekuensi_gempa,mag_max,mag_mean,depth_mean,cluster_label,risk_score,risk_level,PC1,PC2
IDN.1.14_1,Bireuen,0.03981366127862796,0.012311901504787962,0.5951363178908181,0.5350543856556,0.06557140798385934,2,0.25834684220986043,Sedang,0.00010179150269429282,-0.033503919861009285
IDN.1.15_1,GayoLues,0.12263546929369466,0.10077519379844961,0.6343311857558597,0.5299947745083364,0.04165712977798123,2,0.25834684220986043,Sedang,0.03667134407133532,-0.1148575419133744
IDN.1.16_1,Langsa,0.0042372291566407354,0.00045599635202918376,0.46384792499424093,0.6109077611854664,0.019455252918287938,2,0.25834684220986043,Sedang,-0.05195182123032771,0.004816558787145736
IDN.1.17_1,Lhokseumawe,0.0029297850360545546,0.00045599635202918376,0.4268915498549366,0.5622346181544547,0.038910505836575876,2,0.25834684220986043,Sedang,-0.1068940008458189,0.024582262652130253
IDN.1.18_1,NaganRaya,0.07697942456212861,0.084359325125399,0.6550223651719946,0.5370277087589698,0.04260174571458618,2,0.25834684220986043,Sedang,0.04675723704987511,-0.10561727721953441
IDN.1.20_1,Pidie,0.06704917585226926,0.20884632922936616,0.6801644847548644,0.5217725765478038,0.02712266154656517,2,0.25834684220986043,Sedang,0.05283859685572667,-0.17008251953611886
IDN.1.19_1,PidieJaya,0.021658616130831133,0.04696762425900593,0.6850196386546784,0.5533028108664086,0.027709568962260588,2,0.25834684220986043,Sedang,0.06394422330049798,-0.10192329980794913
IDN.1.21_1,Sabang,0.0026331920523980906,0.007751937984496124,0.45810518400827194,0.4535002641328481,0.03765163653009842,2,0.25834684220986043,Sedang,-0.16074459130923602,-0.0131448825752105
IDN.1.22_1,Simeulue,0.04106059289885603,0.03556771545827633,0.7213520486734403,0.6308778261934476,0.04118028534370947,0,0.3700323617136747,Tinggi,0.14756857691893843,-0.0884452275015415
IDN.1.23_1,Subulussalam,0.02570682682216454,0.008207934336525308,0.8407993070367612,0.48860499403247265,0.10624729788153914,2,0.25834684220986043,Sedang,0.13888234644916275,-0.09739753984364376
IDN.2.1_1,Badung,0.008902201749754186,0.005015959872321021,0.42633637002578034,0.42631078719461907,0.1544039617969579,2,0.25834684220986043,Sedang,-0.17745749528584132,0.08794676106618077
IDN.2.2_1,Bangli,0.011762084427428078,0.0196078431372549,0.5884558576916348,0.46777548328201823,0.09039905890869605,2,0.25834684220986043,Sedang,-0.05081236201356232,-0.021516823043871487
IDN.2.3_1,Buleleng,0.029969562748039576,0.060191518467852256,0.7097616743680234,0.477880697135837,0.046294658648744255,2,0.25834684220986043,Sedang,0.034246400736228866,-0.11780181877657743
IDN.2.4_1,Denpasar,0.0026810119192268557,0.00364797081623347,0.42022389571281665,0.43789706569802384,0.15345330739299612,2,0.25834684220986043,Sedang,-0.17496568468023443,0.09358659711889769
IDN.2.5_1,Gianyar,0.008187187568574568,0.005927952576379389,0.6308712919897641,0.5586615388217157,0.14666267584555523,2,0.25834684220986043,Sedang,0.050021570599328324,0.03281912862515078
IDN.2.6_1,Jembrana,0.01928437174070451,0.010031919744642043,0.5455935765860518,0.4900712678930811,0.09029006013441811,2,0.25834684220986043,Sedang,-0.0633583199271941,0.0006822586750438661
IDN.2.7_1,Karangasem,0.019093599925190115,0.21203830369357046,0.648215259198394,0.47283619739285765,0.03081461026735283,2,0.25834684220986043,Sedang,-0.010308994361155732,-0.15668787002755513
IDN.2.8_1,Klungkung,0.007048286073516953,0.005927952576379389,0.4848129398632759,0.49145228171815386,0.1450164621370847,2,0.25834684220986043,Sedang,-0.0952763567460101,0.07214920840921857
IDN.2.9_1,Tabanan,0.01940450905940168,0.020063839489284085,0.5781613249798709,0.4544484336847293,0.10815351963211886,2,0.25834684220986043,Sedang,-0.06211892279835951,-0.007673116003147809
IDN.3.4_1,Bangka,0.06847534179240831,0.00045599635202918376,0.7061881917008622,0.9300803645353013,0.07587548638132297,0,0.3700323617136747,Tinggi,0.3537442550700902,0.01406348176897989
IDN.3.1_1,BangkaBarat,0.064710950648213,0.001823985408116735,0.7247297308839074,0.8681747780523322,0.017023346303501947,0,0.3700323617136747,Tinggi,0.31170468111105154,-0.05349503541192298
IDN.3.2_1,BangkaSelatan,0.0811381346941125,0.00045599635202918376,0.6683239118374946,0.8802114717499836,0.019455252918287938,0,0.3700323617136747,Tinggi,0.2853601789650533,-0.0308438032115555
