id_kabupaten,nama_kabupaten,luas_wilayah_km2,frekuensi_gempa,depth_mean,mag_max,mag_mean
IDN.26.24_1,Wajo,2515.4883827396943,46.0,16.782608695652176,5.349136148,2.7882725942608695
IDN.26.2_1,Barru,1195.3210025793098,27.0,17.74074074074074,3.70520055,2.5277309811851856
IDN.26.3_1,Bone,4633.540827860374,68.0,38.23529411764706,5.916316152,2.8899754082941174
IDN.26.4_1,Bulukumba,1175.965889057947,25.0,15.24,3.8189334,2.57665443944
IDN.26.5_1,Enrekang,1831.1160426356773,42.0,10.571428571428571,3.9555234,2.5857854220238092
IDN.26.6_1,Gowa,1820.6673483793245,3.0,16.333333333333332,3.742647845,3.06755838
IDN.26.7_1,Jeneponto,804.234037636048,20.0,23.25,5.471933058,3.1496809407
IDN.26.8_1,KepulauanSelayar,1187.1670313292,777.0,144.23809523809524,7.429540534,3.6318520390630633
IDN.26.9_1,LuwuTimur,6721.078259196054,2186.0,10.54757548032937,5.154725535,2.671657481233303
IDN.27.10_1,TojoUna-Una,5389.192077978515,1145.0,43.455021834061135,5.883709879,3.039083859547598
IDN.27.11_1,Toli-Toli,3592.179386533771,583.0,28.852487135506003,6.5530632,3.38958246364494
IDN.27.1_1,BanggaiKepulauan,3049.3674168981756,637.0,18.054945054945055,6.778839479,3.48787209677394
IDN.27.2_1,Banggai,8370.228653720476,3227.0,46.68825534552216,6.23123545,3.28635151221661
IDN.27.3_1,Buol,3865.551060040904,852.0,60.309859154929576,6.0939295,3.3406722831349764
IDN.27.4_1,Donggala,4907.524795969657,699.0,16.763948497854077,5.979043008,3.195082783841202
IDN.27.5_1,Morowali,13107.34253189538,1070.0,20.12336448598131,6.761088266,3.4165336541317757
IDN.27.6_1,Palu,388.32487218215323,53.0,14.981132075471699,4.8585076,2.9463522761509435
IDN.27.7_1,ParigiMoutong,5774.605119123465,982.0,36.77902240325866,6.077024768,3.1606296794450106
IDN.27.8_1,Poso,7319.5587375351015,2418.0,10.168320926385443,6.554031331,2.8383747464499587
IDN.27.9_1,Sigi,5431.806290181213,1092.0,13.465201465201465,6.202494013,3.0542131969249087
IDN.28.10_1,Konawe,5806.669271982277,154.0,18.954545454545453,5.392789877,3.284717003227273
IDN.28.11_1,Muna,2775.2422308079476,45.0,32.13333333333333,4.678415451,3.3178659804
IDN.28.12_1,Wakatobi,493.91922861872774,182.0,327.2967032967033,6.514208067,4.504872673587912
IDN.28.1_1,Bau-Bau,293.43092007478646,3.0,15.0,3.845074603,3.3061378683333333
IDN.28.2_1,Bombana,3360.700170263203,55.0,53.50909090909091,6.766987795,3.2377642149272727
IDN.28.3_1,ButonUtara,1691.3598626447238,39.0,21.076923076923077,6.023582388,3.638826999974359
IDN.28.4_1,Buton,3058.0464338467737,166.0,53.373493975903614,7.272893698,3.7686760135301207
IDN.28.5_1,Kendari,270.2266181370841,23.0,11.869565217391305,4.4449611,3.2494836089130437
IDN.28.6_1,KolakaUtara,3332.6647479477947,57.0,30.263157894736842,4.760916189,2.6200356785438594
IDN.28.7_1,Kolaka,6763.871487553162,266.0,12.334586466165414,6.5892313,2.827932249921053
IDN.28.8_1,KonaweSelatan,4275.379528651821,141.0,20.361702127659573,5.668295415,3.183532122390071
IDN.28.9_1,KonaweUtara,4697.940054896048,55.0,21.854545454545455,4.583912236,3.1497717600909088
IDN.29.10_1,MinahasaSelatan,1484.2010697258427,109.0,179.29357798165137,5.528325451,3.8132752341376146
IDN.29.11_1,MinahasaTenggara,710.0026004512963,297.0,28.824915824915823,5.5530031,3.7428639181380468
IDN.29.12_1,MinahasaUtara,993.3419438228863,136.0,224.58823529411765,5.803093814,4.063904963654412
IDN.29.13_1,Minahasa,1151.8719917398619,74.0,117.72972972972973,5.709180349,3.9293168783648653
IDN.29.14_1,SiauTagulandangBiaro,220.38516163695067,526.0,118.41634980988593,6.6663223,3.991473922292776
IDN.29.15_1,Tomohon,147.3496134014717,3.0,101.33333333333333,3.717895227,3.666934845
IDN.29.1_1,Bitung,318.12473424033186,159.0,53.295597484276726,5.798021429,3.727799750069183
IDN.29.2_1,BolaangMongondowSelatan,1803.28428642365,1596.0,75.61842105263158,6.264846958,3.7481782369617798
IDN.29.3_1,BolaangMongondowTimur,897.7649516691127,816.0,23.613970588235293,6.227746223,3.73466707698652
IDN.29.4_1,BolaangMongondowUtara,1621.0731521083183,170.0,52.17058823529412,5.5516163,3.660558805505882
IDN.29.5_1,BolaangMongondow,3335.2714493662425,165.0,176.98181818181817,6.058577687,3.6893611516787876
IDN.29.6_1,KepulauanSangihe,601.9170174619541,1199.0,142.23769808173478,7.227535156,4.327272154042535
IDN.29.7_1,KepulauanTalaud,1020.4612277509465,3228.0,52.63413878562577,7.04363216,4.260641423534077
IDN.29.8_1,Kotamobagu,50.66113067474477,2.0,191.5,3.3801898,3.2140730565
IDN.29.9_1,Manado,163.17331554677915,49.0,224.10204081632654,5.683594977,4.059511431877551
IDN.3.1_1,BangkaBarat,2893.979344614107,10.0,30.9,5.904062956,4.679662305300001
IDN.3.2_1,BangkaSelatan,3626.4381071091516,4.0,52.5,5.33417692,5.14737088175
IDN.3.3_1,BangkaTengah,2224.450646742597,2.0,7.5,5.684136265,5.6295762955
IDN.3.4_1,Bangka,3061.826814473852,15.0,134.73333333333332,6.031556445,5.592957362799999
IDN.3.5_1,BelitungTimur,2557.270759506758,23.0,122.3913043478261,6.113218817,5.310267135478261
IDN.3.6_1,Belitung,2316.6926117031976,14.0,101.07142857142857,5.90911841,5.1667987622857146
IDN.30.10_1,Padang,686.4453320546276,240.0,40.12083333333333,7.893675763,3.6311739292666667
IDN.30.11_1,Pariaman,65.30674629297073,40.0,54.05,4.3991276,3.310723386825
IDN.30.12_1,PasamanBarat,3738.4326628064705,209.0,34.67464114832536,6.187476395,3.172151469722488
IDN.30.13_1,Pasaman,3933.632627465008,335.0,42.25074626865672,5.0305151,3.1309700732716417
IDN.30.15_1,PesisirSelatan,6106.955341521529,509.0,30.471512770137526,6.48406481,3.6047928574184676
IDN.30.16_1,Sawahlunto,238.16571787098027,1.0,155.0,4.9760291,4.9760291
IDN.30.17_1,Sijunjung,3065.701422331156,13.0,110.84615384615384,4.5109555,3.639771904076923
IDN.30.18_1,SolokSelatan,3613.0046448770204,28.0,66.39285714285714,5.637287004,3.4456925049285716
IDN.30.19_1,Solok,3247.32510746814,81.0,14.320987654320987,4.790584485,2.736469399234568
IDN.30.1_1,Agam,2238.6295366482796,276.0,21.456521739130434,6.285025888,2.964121570231884
IDN.30.20_1,TanahDatar,1314.942331405611,51.0,28.15686274509804,4.730823341,3.1260720779215685
IDN.30.2_1,Bukittinggi,23.912182435471266,5.0,10.4,3.811349725,3.1127760066
IDN.30.3_1,Danau,107.8137255509776,19.0,9.157894736842104,5.029741972,3.126125152
IDN.30.4_1,Dharmasraya,3010.006469517969,19.0,127.15789473684211,4.563007607,3.541503313263158
IDN.30.5_1,KepulauanMentawai,5995.116924777961,1494.0,30.643239625167336,7.127495741,4.1029399820301204
IDN.30.6_1,KotaSolok,60.617878452140474,1.0,94.0,3.5742085,3.5742085
IDN.30.7_1,LimaPuluhKota,3269.8844875331188,18.0,100.83333333333333,4.80030595,3.5616695753888887
IDN.30.9_1,PadangPariaman,1352.8386018160645,44.0,38.54545454545455,4.239501081,3.0222079703409093
IDN.31.10_1,OganKomeringUluSelatan,4475.437895665945,67.0,53.76119402985075,5.070964103,3.0979065832238804
IDN.31.11_1,OganKomeringUluTimur,3416.6678599493707,5.0,102.8,4.19867362,3.4175245104
IDN.31.12_1,OganKomeringUlu,3885.9505210517596,16.0,52.8125,4.98366169,3.2326951715625
IDN.31.13_1,PagarAlam,593.64156765011,12.0,86.25,4.845003425,3.4193244848333335
IDN.31.15_1,Prabumulih,408.1028724845681,3.0,120.0,3.857162255,3.5212875196666666
IDN.31.1_1,BanyuAsin,11149.261074993983,13.0,49.38461538461539,5.855191384,4.570521234692308
IDN.31.2_1,EmpatLawang,2400.3181113846044,18.0,53.05555555555556,4.255925308,3.1484947535
IDN.31.3_1,Lahat,4252.68530578744,61.0,42.60655737704918,5.872729582,3.1042026437540984
IDN.31.4_1,Lubuklinggau,369.35379167512025,13.0,175.30769230769232,4.552887837,3.948147813923077
IDN.31.5_1,MuaraEnim,8561.785448718234,88.0,59.47727272727273,5.46472948,3.3499753484090906
IDN.31.6_1,MusiBanyuasin,14807.922418932463,23.0,113.1304347826087,5.802225844,4.284644343913043
IDN.31.7_1,MusiRawas,12191.901043445103,89.0,149.42696629213484,5.512167472,3.7637527915955054
IDN.31.8_1,OganIlir,2393.2976836807134,2.0,10.0,5.238024694,5.202305844
IDN.31.9_1,OganKomeringIlir,18008.813411535335,20.0,86.05,6.026453063,4.6060305897500005
IDN.32.11_1,LabuhanbatuSelatan,3109.367378448361,2.0,12.0,3.697142106,3.5832216404999997
IDN.32.12_1,LabuhanbatuUtara,3549.6159987785563,3.0,62.333333333333336,4.880763219,4.223394599666666
IDN.32.13_1,Labuhanbatu,2730.8335321003283,1.0,10.0,5.800949759,5.800949759
IDN.32.14_1,LakeToba,1104.393501079151,118.0,96.22881355932203,5.108722844,3.10316189979661
IDN.32.15_1,Langkat,6254.291800616695,125.0,40.288,5.642869866,3.050853703536
IDN.32.16_1,MandailingNatal,6540.860985791318,505.0,50.84950495049505,6.224545416,3.4478107114653467
IDN.32.17_1,NiasBarat,478.84128577817967,496.0,24.58266129032258,6.882969422,3.939019254092742
IDN.32.18_1,NiasSelatan,2498.671744726106,1066.0,24.57223264540338,6.698015824,3.709080604117261
IDN.32.19_1,NiasUtara,1204.6264698569719,425.0,23.656470588235294,6.064723161,3.940670132127059
IDN.32.1_1,Asahan,3787.272881800704,9.0,121.55555555555556,5.855065112,3.671629458111111
IDN.32.20_1,Nias,839.6701530919829,117.0,22.427350427350426,5.059954279,3.3286285776666666
IDN.32.21_1,PadangLawasUtara,3960.3088322783615,91.0,130.98901098901098,5.253056355,3.572329667703297
IDN.32.22_1,PadangLawas,3815.3048090898237,114.0,119.66666666666667,5.4185258,3.4734353408684213
IDN.32.23_1,Padangsidimpuan,134.7926936566657,16.0,16.625,4.950035764,3.235436348375
IDN.32.24_1,PakpakBarat,1324.212419194165,10.0,52.2,3.6442922,2.7469381469
IDN.32.25_1,Pematangsiantar,76.72245065791087,2.0,170.0,4.09075565,3.818227201
IDN.32.26_1,Samosir,1240.049106920327,147.0,34.89795918367347,5.444440608,2.601980706176871
IDN.32.27_1,SerdangBedagai,1935.9902826926993,11.0,174.0,5.861749542,4.723357311818182
IDN.32.28_1,Sibolga,10.86172953272088,1.0,21.0,2.7933265,2.7933265
IDN.32.29_1,Simalungun,4412.975152628085,83.0,104.5421686746988,5.341613992,3.2777227082168676
IDN.32.2_1,BatuBara,916.5832690850085,3.0,324.3333333333333,5.440000738,4.5167977089999995
IDN.32.30_1,TapanuliSelatan,4122.907284151593,193.0,66.4041450777202,5.4520256,3.3147031966683937
IDN.32.31_1,TapanuliTengah,2357.3994934650955,128.0,50.84375,5.379780849,3.2678818561015626
IDN.32.32_1,TapanuliUtara,3718.772875192023,611.0,47.92635024549918,6.000836227,3.1770634269132567
IDN.32.34_1,TobaSamosir,2149.0757084953593,41.0,126.0,5.554142144,3.7464496019024387
IDN.32.3_1,Dairi,1997.933843787574,52.0,27.096153846153847,4.71560141,2.857306222057692
IDN.32.4_1,DeliSerdang,2596.173518214589,100.0,14.33,4.828440613,2.96902021832
IDN.32.5_1,Gunungsitoli,312.0437426771638,40.0,32.175,5.926405197,3.4065913126250003
IDN.32.6_1,HumbangHasundutan,2535.3273807322157,39.0,63.205128205128204,5.006017859,3.1283447065641026
IDN.32.7_1,Karo,2158.035843515446,136.0,24.0,5.416254348,2.7669839081838234
IDN.32.9_1,KotaMedan,284.1155450012766,1.0,50.0,2.4915937,2.4915937
IDN.33.1_1,Bantul,525.3299990515072,42.0,23.404761904761905,5.76378,2.3680144062619046
IDN.33.2_1,GunungKidul,1503.2597873224354,1174.0,22.163543441226576,5.768622303,3.427592800577513
IDN.33.4_1,KulonProgo,590.7663489374423,99.0,34.21212121212121,5.552630839,3.479142148010101
IDN.33.5_1,Sleman,585.5514351359824,10.0,19.2,5.263208904,2.4956330523
IDN.34.10_1,Paser,10599.300374048433,22.0,43.18181818181818,6.2390493,4.739031137727273
IDN.34.11_1,PenajamPaserUtara,3250.5104746235597,3.0,159.33333333333334,4.876741594,4.749718489
IDN.34.1_1,Balikpapan,546.7453502783603,1.0,10.0,5.650650487,5.650650487
IDN.34.2_1,Berau,22070.48447435098,73.0,53.917808219178085,6.5384157,4.31309041190411
IDN.34.5_1,KutaiBarat,31876.82329906553,15.0,60.2,6.26762163,5.4260616026
IDN.34.6_1,KutaiKartanegara,25177.75725041514,24.0,124.04166666666667,6.443614254,5.129882319416667
IDN.34.7_1,KutaiTimur,31473.367339001565,105.0,41.904761904761905,6.660751929,3.6777929475809525
IDN.35.13,TanaTidung,2834.6404840432187,15.0,14.6,6.0261167,4.272892600666666
IDN.35.14,Tarakan,244.94637227023304,15.0,19.733333333333334,4.83791891,3.5100028797333334
IDN.35.4,Bulungan,13095.865293579991,33.0,30.90909090909091,5.845297661,4.163625568454545
IDN.35.8,Malinau,39975.52997189972,23.0,106.26086956521739,6.126036141,5.431556981869565
IDN.35.9,Nunukan,14154.848157167871,82.0,48.81707317073171,6.637620686,5.011802671902439
IDN.4.1_1,Cilegon,165.74918375123877,6.0,160.83333333333334,4.391507576,3.6758541741666666
IDN.4.2_1,KotaSerang,267.9168553942909,4.0,133.25,3.8538186,3.63021079775
IDN.4.4_1,Lebak,3353.0762678619612,266.0,55.71804511278196,6.088782914,3.322739704142857
IDN.4.5_1,Pandeglang,2815.7785866378917,1154.0,27.035528596187174,6.918106177,3.773937033056326
IDN.4.6_1,Serang,1478.233012521648,31.0,121.70967741935483,4.93286288,3.6726555865161292
IDN.4.8_1,Tangerang,1041.4929367069105,4.0,226.25,3.960267552,3.50059150225
IDN.5.10_1,Seluma,2465.3476061796728,501.0,35.9001996007984,6.4382377,3.775749084772455
IDN.5.1_1,BengkuluSelatan,1234.038870082961,269.0,40.88104089219331,5.9245229,3.7199355386171002
IDN.5.2_1,BengkuluTengah,1049.0776761993557,25.0,52.56,4.580300969,3.46702494432
IDN.5.3_1,BengkuluUtara,4242.955460696122,1274.0,33.04160125588697,7.032001295,4.002293589851648
IDN.5.4_1,Bengkulu,188.06633274248756,17.0,40.411764705882355,5.5784313,3.749528407
IDN.5.5_1,Kaur,2548.5937220549886,346.0,33.39884393063584,6.556743412,3.64816488032948
IDN.5.6_1,Kepahiang,708.8091563038145,12.0,33.916666666666664,5.032883136,3.3989133654166666
IDN.5.7_1,Lebong,1677.1563984970717,37.0,28.7027027027027,4.472002136,3.1890871831621626
IDN.5.8_1,Mukomuko,4268.350775438596,241.0,37.933609958506224,6.7929674,3.7184727048381743
IDN.5.9_1,RejangLebong,1510.0050822061219,41.0,34.90243902439025,4.498315312,3.2523167769268295
IDN.6.1_1,Boalemo,1844.4927075056319,1265.0,110.44664031620553,5.774326399,2.895761681895652
IDN.6.2_1,BoneBolango,1904.919337334833,890.0,121.57977528089887,6.319994366,3.2776749966741576
IDN.6.4_1,GorontaloUtara,1706.2786435194744,648.0,94.6929012345679,6.2236716,3.3892790712808645
IDN.6.5_1,Gorontalo,2133.199516950891,209.0,60.421052631578945,5.663673975,2.735126827889952
IDN.6.6_1,KotaGorontalo,65.14598505353236,6.0,60.5,5.381602087,3.3367091886666667
IDN.6.7_1,Pohuwato,4361.623434622736,1202.0,115.67054908485856,5.98171617,2.8667502916081533
IDN.7.4_1,JakartaTimur,186.76606080589562,1.0,275.0,4.674786691,4.674786691
IDN.7.6_1,KepulauanSeribu,8.633767476109798,16.0,189.5,5.519661923,4.2062722314375
IDN.8.10_1,TanjungJabungT,4952.848037523299,5.0,362.0,5.304576552,4.4508998994
IDN.8.11_1,Tebo,6190.482999610082,9.0,57.44444444444444,5.748882093,4.435474030555556
IDN.8.1_1,BatangHari,5470.676510017451,5.0,74.2,4.906246989,4.3151073518
IDN.8.2_1,Bungo,4696.654589420337,11.0,124.63636363636364,4.29849217,3.6580299544545456
IDN.8.3_1,Jambi,171.38168541909235,1.0,10.0,5.160922411,5.160922411
IDN.8.4_1,Kerinci,3406.287666057084,27.0,71.11111111111111,5.208929978,3.5416922165555556
IDN.8.5_1,Merangin,7429.0546473425875,187.0,137.7058823529412,4.930550931,3.6791804861550803
IDN.8.6_1,MuaroJambi,5520.18452703896,3.0,8.333333333333334,5.310643732,4.616582947
IDN.8.7_1,Sarolangun,5876.120131110684,69.0,145.7246376811594,5.826873527,3.6686320456231885
IDN.8.8_1,SungaiPenuh,353.80171164180075,1.0,102.0,3.964773106,3.964773106
IDN.8.9_1,TanjungJabungB,4939.09346796864,3.0,94.33333333333333,5.449478937,4.735594269666667
IDN.9.10_1,Depok,202.1831992677575,1.0,260.0,3.132111817,3.132111817
IDN.9.11_1,Garut,3140.64314379398,1394.0,24.701578192252512,6.753972078,3.548525340428264
IDN.9.12_1,Indramayu,2114.588660841279,30.0,201.03333333333333,5.811904499,4.0949554512
IDN.9.13_1,Karawang,1933.692901646176,47.0,68.91489361702128,5.479512684,3.241409318255319
IDN.9.14_1,KotaBandung,170.03816309689836,3.0,27.0,3.465931236,3.0523581453333333
IDN.9.15_1,KotaBekasi,216.7005597953083,1.0,225.0,3.652374415,3.652374415
IDN.9.16_1,KotaBogor,113.21966241591262,7.0,11.142857142857142,3.91645634,2.616083063857143
IDN.9.18_1,KotaSukabumi,49.700640883758986,2.0,67.0,3.8956786,3.4237802999999998
IDN.9.19_1,KotaTasikmalaya,187.00223797397035,6.0,37.166666666666664,3.168043857,2.9365629475
IDN.9.1_1,BandungBarat,1295.5088837807982,38.0,27.289473684210527,5.821300872,2.8411337721578946
IDN.9.20_1,Kuningan,1203.4880842307955,20.0,47.2,4.547556531,3.09738781485
IDN.9.21_1,Majalengka,1359.541896346253,13.0,113.15384615384616,4.659679,3.4564341627692303
IDN.9.22_1,Purwakarta,1002.2627403930421,19.0,23.842105263157894,3.8625018,2.606882269157895
IDN.9.23_1,Subang,2189.8241673799503,29.0,115.89655172413794,6.300619341,3.609878727068965
IDN.9.24_1,Sukabumi,4223.744017176197,1617.0,27.58256029684601,5.965892976,3.377261800552257
IDN.9.25_1,Sumedang,1579.6712813488014,46.0,42.369565217391305,5.758387438,2.980448645043478
IDN.9.26_1,Tasikmalaya,2744.5434340217003,351.0,36.31054131054131,7.20021234,3.7632831714900288
IDN.9.27_1,WadukCirata,58.55940942244687,11.0,28.0,4.8552644,2.825059321909091
IDN.9.2_1,Bandung,1782.4917738297013,254.0,22.755905511811022,5.148449566,2.6671009567125985
IDN.9.4_1,Bekasi,1283.7887755293327,5.0,176.2,4.708819234,3.7142592118000004
IDN.9.5_1,Bogor,3032.514122521992,163.0,27.773006134969325,5.029083817,2.7405869748957055
IDN.9.6_1,Ciamis,2775.8130815340073,365.0,41.797260273972604,5.914603025,3.701978553819178
IDN.9.7_1,Cianjur,3647.4866552424373,1416.0,25.15819209039548,5.7690738,2.9552185509081923
IDN.9.8_1,Cimahi,41.8788341519709,2.0,16.0,3.412949,2.698270696
IDN.9.9_1,Cirebon,1082.7739893738792,7.0,10.142857142857142,4.831723364,3.011643380142857
